0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
69,0,0,78,98,154,0,0,64,17,41,4,17664,0,78,20066,25242,39424,0,64,16401,4393,10500,4521984,78,20066,5137050,6461952,10092544,64,16401,4198697,1124612,69,0,0,78,121,30,0,0,64,17,18,128,17664,0,78,20089,31006,7680,0,64,16401,4370,4736,4521984,78,20089,5142814,7937536,1966080,64,16401,4198674,1118848,69,0,0,78,141,112,0,0,64,17,254,45,17664,0,78,20109,36208,28672,0,64,16401,4606,65069,4521984,78,20109,5148016,9269248,7340032,64,16401,4198910,1179181,69,0,0,78,231,140,0,0,64,17,164,17,17664,0,78,20199,59276,35840,0,64,16401,4516,42001,4521984,78,20199,5171084,15174656,9175040,64,16401,4198820,1156113,69,0,0,78,233,248,0,0,64,17,161,165,17664,0,78,20201,59896,63488,0,64,16401,4513,41381,4521984,78,20201,5171704,15333376,16252928,64,16401,4198817,1155493,Email
69,0,0,78,195,39,0,0,64,17,200,124,17664,0,78,20163,49959,9984,0,64,16401,4552,51324,4521984,78,20163,5161767,12789504,2555904,64,16401,4198856,1165436,69,0,0,78,52,133,0,0,64,17,87,31,17664,0,78,20020,13445,34048,0,64,16401,4439,22303,4521984,78,20020,5125253,3441920,8716288,64,16401,4198743,1136415,69,0,0,78,241,196,0,0,64,17,153,223,17664,0,78,20209,61892,50176,0,64,16401,4505,39391,4521984,78,20209,5173700,15844352,12845056,64,16401,4198809,1153503,69,0,0,78,126,168,0,0,64,17,12,252,17664,0,78,20094,32424,43008,0,64,16401,4364,3324,4521984,78,20094,5144232,8300544,11010048,64,16401,4198668,1117436,69,0,0,78,106,49,0,0,64,17,33,115,17664,0,78,20074,27185,12544,0,64,16401,4385,8563,4521984,78,20074,5138993,6959360,3211264,64,16401,4198689,1122675,Email
69,0,0,78,14,213,0,0,64,17,124,205,17664,0,78,19982,3797,54528,0,64,16401,4476,31949,4521984,78,19982,5115605,972032,13959168,64,16401,4198780,1146061,69,0,0,78,137,13,0,0,64,17,2,149,17664,0,78,20105,35085,3328,0,64,16401,4354,661,4521984,78,20105,5146893,8981760,851968,64,16401,4198658,1114773,69,0,0,78,10,75,0,0,64,17,129,87,17664,0,78,19978,2635,19200,0,64,16401,4481,33111,4521984,78,19978,5114443,674560,4915200,64,16401,4198785,1147223,69,0,0,78,204,236,0,0,64,17,190,181,17664,0,78,20172,52460,60416,0,64,16401,4542,48821,4521984,78,20172,5164268,13429760,15466496,64,16401,4198846,1162933,69,0,0,78,196,193,0,0,64,17,198,224,17664,0,78,20164,50369,49408,0,64,16401,4550,50912,4521984,78,20164,5162177,12894464,12648448,64,16401,4198854,1165024,Email
69,0,0,78,42,168,0,0,64,17,98,116,17664,0,78,20010,10920,43008,0,64,16401,4450,25204,4521984,78,20010,5122728,2795520,11010048,64,16401,4198754,1139316,69,0,0,78,187,200,0,0,64,17,209,83,17664,0,78,20155,48072,51200,0,64,16401,4561,53587,4521984,78,20155,5159880,12306432,13107200,64,16401,4198865,1167699,69,0,0,78,14,255,0,0,64,17,126,29,17664,0,78,19982,3839,65280,0,64,16401,4478,32285,4521984,78,19982,5115647,982784,16711680,64,16401,4198782,1146397,69,0,0,78,54,178,0,0,64,17,86,106,17664,0,78,20022,14002,45568,0,64,16401,4438,22122,4521984,78,20022,5125810,3584512,11665408,64,16401,4198742,1136234,69,0,0,78,13,21,0,0,64,17,128,7,17664,0,78,19981,3349,5376,0,64,16401,4480,32775,4521984,78,19981,5115157,857344,1376256,64,16401,4198784,1146887,Email
69,0,0,201,88,58,0,0,4,17,249,109,17664,0,201,51544,22586,14848,0,4,1041,4601,63853,4521984,201,51544,13195322,5782016,3801088,4,1041,266745,1177965,69,0,0,201,88,59,0,0,4,17,249,108,17664,0,201,51544,22587,15104,0,4,1041,4601,63852,4521984,201,51544,13195323,5782272,3866624,4,1041,266745,1177964,69,0,0,201,88,60,0,0,4,17,249,107,17664,0,201,51544,22588,15360,0,4,1041,4601,63851,4521984,201,51544,13195324,5782528,3932160,4,1041,266745,1177963,69,0,0,201,88,61,0,0,4,17,249,106,17664,0,201,51544,22589,15616,0,4,1041,4601,63850,4521984,201,51544,13195325,5782784,3997696,4,1041,266745,1177962,69,0,0,201,88,62,0,0,4,17,249,105,17664,0,201,51544,22590,15872,0,4,1041,4601,63849,4521984,201,51544,13195326,5783040,4063232,4,1041,266745,1177961,Email
69,0,0,72,142,206,64,0,255,17,151,65,17664,0,72,18574,36558,52800,16384,255,65297,4503,38721,4521984,72,18574,4755150,9358912,13516800,4194559,65297,16716183,1152833,69,0,0,72,142,211,64,0,255,17,151,60,17664,0,72,18574,36563,54080,16384,255,65297,4503,38716,4521984,72,18574,4755155,9360192,13844480,4194559,65297,16716183,1152828,69,0,0,72,142,214,64,0,255,17,151,57,17664,0,72,18574,36566,54848,16384,255,65297,4503,38713,4521984,72,18574,4755158,9360960,14041088,4194559,65297,16716183,1152825,69,0,0,72,142,217,64,0,255,17,151,54,17664,0,72,18574,36569,55616,16384,255,65297,4503,38710,4521984,72,18574,4755161,9361728,14237696,4194559,65297,16716183,1152822,69,0,0,72,142,220,64,0,255,17,151,51,17664,0,72,18574,36572,56384,16384,255,65297,4503,38707,4521984,72,18574,4755164,9362496,14434304,4194559,65297,16716183,1152819,Email
69,0,0,154,17,228,64,0,127,17,117,76,17664,0,154,39441,4580,58432,16384,127,32529,4469,30028,4521984,154,39441,10097124,1172544,14958592,4194431,32529,8327541,1144140,69,0,0,154,17,229,64,0,127,17,117,75,17664,0,154,39441,4581,58688,16384,127,32529,4469,30027,4521984,154,39441,10097125,1172800,15024128,4194431,32529,8327541,1144139,69,0,0,154,22,14,64,0,127,17,113,34,17664,0,154,39446,5646,3648,16384,127,32529,4465,28962,4521984,154,39446,10098190,1445440,933888,4194431,32529,8327537,1143074,69,0,0,154,22,15,64,0,127,17,113,33,17664,0,154,39446,5647,3904,16384,127,32529,4465,28961,4521984,154,39446,10098191,1445696,999424,4194431,32529,8327537,1143073,69,0,0,154,49,44,64,0,127,17,86,4,17664,0,154,39473,12588,11328,16384,127,32529,4438,22020,4521984,154,39473,10105132,3222592,2899968,4194431,32529,8327510,1136132,Email
69,0,1,21,0,0,64,0,64,17,78,3,17664,1,277,5376,0,64,16384,64,16401,4430,19971,4521985,277,70912,1376256,64,16384,4194368,16401,4198734,1134083,69,0,0,254,0,0,64,0,64,17,78,26,17664,0,254,65024,0,64,16384,64,16401,4430,19994,4521984,254,65024,16646144,64,16384,4194368,16401,4198734,1134106,69,0,1,21,0,0,64,0,64,17,78,3,17664,1,277,5376,0,64,16384,64,16401,4430,19971,4521985,277,70912,1376256,64,16384,4194368,16401,4198734,1134083,69,0,0,254,0,0,64,0,64,17,78,26,17664,0,254,65024,0,64,16384,64,16401,4430,19994,4521984,254,65024,16646144,64,16384,4194368,16401,4198734,1134106,69,0,1,21,0,0,64,0,64,17,78,3,17664,1,277,5376,0,64,16384,64,16401,4430,19971,4521985,277,70912,1376256,64,16384,4194368,16401,4198734,1134083,Email
69,0,0,78,181,130,0,0,64,17,214,39,17664,0,78,20149,46466,33280,0,64,16401,4566,54823,4521984,78,20149,5158274,11895296,8519680,64,16401,4198870,1168935,69,0,0,78,150,190,0,0,64,17,244,235,17664,0,78,20118,38590,48640,0,64,16401,4596,62699,4521984,78,20118,5150398,9879040,12451840,64,16401,4198900,1176811,69,0,0,78,54,187,0,0,64,17,84,239,17664,0,78,20022,14011,47872,0,64,16401,4436,21743,4521984,78,20022,5125819,3586816,12255232,64,16401,4198740,1135855,69,0,0,78,123,197,0,0,64,17,15,229,17664,0,78,20091,31685,50432,0,64,16401,4367,4069,4521984,78,20091,5143493,8111360,12910592,64,16401,4198671,1118181,69,0,0,78,166,241,0,0,64,17,228,184,17664,0,78,20134,42737,61696,0,64,16401,4580,58552,4521984,78,20134,5154545,10940672,15794176,64,16401,4198884,1172664,Email
69,0,0,78,246,67,0,0,64,17,149,101,17664,0,78,20214,63043,17152,0,64,16401,4501,38245,4521984,78,20214,5174851,16139008,4390912,64,16401,4198805,1152357,69,0,0,78,188,102,0,0,64,17,207,66,17664,0,78,20156,48230,26112,0,64,16401,4559,53058,4521984,78,20156,5160038,12346880,6684672,64,16401,4198863,1167170,69,0,0,78,20,214,0,0,64,17,118,211,17664,0,78,19988,5334,54784,0,64,16401,4470,30419,4521984,78,19988,5117142,1365504,14024704,64,16401,4198774,1144531,69,0,0,78,26,209,0,0,64,17,112,216,17664,0,78,19994,6865,53504,0,64,16401,4464,28888,4521984,78,19994,5118673,1757440,13697024,64,16401,4198768,1143000,69,0,0,78,10,253,0,0,64,17,128,172,17664,0,78,19978,2813,64768,0,64,16401,4480,32940,4521984,78,19978,5114621,720128,16580608,64,16401,4198784,1147052,Email
69,0,0,78,64,103,0,0,64,17,75,65,17664,0,78,20032,16487,26368,0,64,16401,4427,19265,4521984,78,20032,5128295,4220672,6750208,64,16401,4198731,1133377,69,0,0,78,237,34,0,0,64,17,158,133,17664,0,78,20205,60706,8704,0,64,16401,4510,40581,4521984,78,20205,5172514,15540736,2228224,64,16401,4198814,1154693,69,0,0,78,234,73,0,0,64,17,161,94,17664,0,78,20202,59977,18688,0,64,16401,4513,41310,4521984,78,20202,5171785,15354112,4784128,64,16401,4198817,1155422,69,0,0,78,44,75,0,0,64,17,95,93,17664,0,78,20012,11339,19200,0,64,16401,4447,24413,4521984,78,20012,5123147,2902784,4915200,64,16401,4198751,1138525,69,0,0,78,8,105,0,0,64,17,131,63,17664,0,78,19976,2153,26880,0,64,16401,4483,33599,4521984,78,19976,5113961,551168,6881280,64,16401,4198787,1147711,Email
69,0,0,202,196,211,0,0,64,17,198,76,17664,0,202,51908,50387,54016,0,64,16401,4550,50764,4521984,202,51908,13288659,12899072,13828096,64,16401,4198854,1164876,69,0,0,202,110,142,0,0,64,17,28,146,17664,0,202,51822,28302,36352,0,64,16401,4380,7314,4521984,202,51822,13266574,7245312,9306112,64,16401,4198684,1121426,69,0,0,202,183,146,0,0,64,17,211,141,17664,0,202,51895,46994,37376,0,64,16401,4563,54157,4521984,202,51895,13285266,12030464,9568256,64,16401,4198867,1168269,69,0,0,202,114,210,0,0,64,17,24,78,17664,0,202,51826,29394,53760,0,64,16401,4376,6222,4521984,202,51826,13267666,7524864,13762560,64,16401,4198680,1120334,69,0,0,202,156,187,0,0,64,17,238,100,17664,0,202,51868,40123,47872,0,64,16401,4590,61028,4521984,202,51868,13278395,10271488,12255232,64,16401,4198894,1175140,Email
69,0,0,202,205,235,0,0,64,17,189,60,17664,0,202,51917,52715,60160,0,64,16401,4541,48444,4521984,202,51917,13290987,13495040,15400960,64,16401,4198845,1162556,69,0,0,202,229,227,0,0,64,17,165,68,17664,0,202,51941,58851,58112,0,64,16401,4517,42308,4521984,202,51941,13297123,15065856,14876672,64,16401,4198821,1156420,69,0,0,202,55,181,0,0,64,17,83,115,17664,0,202,51767,14261,46336,0,64,16401,4435,21363,4521984,202,51767,13252533,3650816,11862016,64,16401,4198739,1135475,69,0,0,202,238,67,0,0,64,17,156,228,17664,0,202,51950,60995,17152,0,64,16401,4508,40164,4521984,202,51950,13299267,15614720,4390912,64,16401,4198812,1154276,69,0,0,202,182,106,0,0,64,17,212,189,17664,0,202,51894,46698,27136,0,64,16401,4564,54461,4521984,202,51894,13284970,11954688,6946816,64,16401,4198868,1168573,Email
69,0,0,202,34,218,0,0,64,17,104,83,17664,0,202,51746,8922,55808,0,64,16401,4456,26707,4521984,202,51746,13247194,2284032,14286848,64,16401,4198760,1140819,69,0,0,202,249,76,0,0,64,17,145,224,17664,0,202,51961,63820,19456,0,64,16401,4497,37344,4521984,202,51961,13302092,16337920,4980736,64,16401,4198801,1151456,69,0,0,202,122,188,0,0,64,17,16,113,17664,0,202,51834,31420,48128,0,64,16401,4368,4209,4521984,202,51834,13269692,8043520,12320768,64,16401,4198672,1118321,69,0,0,202,18,125,0,0,64,17,120,176,17664,0,202,51730,4733,32000,0,64,16401,4472,30896,4521984,202,51730,13243005,1211648,8192000,64,16401,4198776,1145008,69,0,0,202,223,93,0,0,64,17,171,207,17664,0,202,51935,57181,23808,0,64,16401,4523,43983,4521984,202,51935,13295453,14638336,6094848,64,16401,4198827,1158095,Email
69,0,0,202,209,228,0,0,64,17,185,66,17664,0,202,51921,53732,58368,0,64,16401,4537,47426,4521984,202,51921,13292004,13755392,14942208,64,16401,4198841,1161538,69,0,0,202,30,179,0,0,64,17,108,116,17664,0,202,51742,7859,45824,0,64,16401,4460,27764,4521984,202,51742,13246131,2011904,11730944,64,16401,4198764,1141876,69,0,0,202,247,64,0,0,64,17,147,230,17664,0,202,51959,63296,16384,0,64,16401,4499,37862,4521984,202,51959,13301568,16203776,4194304,64,16401,4198803,1151974,69,0,0,202,126,18,0,0,64,17,13,21,17664,0,202,51838,32274,4608,0,64,16401,4365,3349,4521984,202,51838,13270546,8262144,1179648,64,16401,4198669,1117461,69,0,0,202,23,53,0,0,64,17,115,242,17664,0,202,51735,5941,13568,0,64,16401,4467,29682,4521984,202,51735,13244213,1520896,3473408,64,16401,4198771,1143794,Email
69,0,0,202,122,39,0,0,64,17,17,7,17664,0,202,51834,31271,9984,0,64,16401,4369,4359,4521984,202,51834,13269543,8005376,2555904,64,16401,4198673,1118471,69,0,0,202,5,209,0,0,64,17,133,93,17664,0,202,51717,1489,53504,0,64,16401,4485,34141,4521984,202,51717,13239761,381184,13697024,64,16401,4198789,1148253,69,0,0,202,0,70,0,0,64,17,138,232,17664,0,202,51712,70,17920,0,64,16401,4490,35560,4521984,202,51712,13238342,17920,4587520,64,16401,4198794,1149672,69,0,0,202,77,198,0,0,64,17,61,104,17664,0,202,51789,19910,50688,0,64,16401,4413,15720,4521984,202,51789,13258182,5096960,12976128,64,16401,4198717,1129832,69,0,0,202,241,227,0,0,64,17,153,74,17664,0,202,51953,61923,58112,0,64,16401,4505,39242,4521984,202,51953,13300195,15852288,14876672,64,16401,4198809,1153354,Email
69,0,0,202,174,151,0,0,64,17,220,137,17664,0,202,51886,44695,38656,0,64,16401,4572,56457,4521984,202,51886,13282967,11441920,9895936,64,16401,4198876,1170569,69,0,0,202,77,201,0,0,64,17,61,88,17664,0,202,51789,19913,51456,0,64,16401,4413,15704,4521984,202,51789,13258185,5097728,13172736,64,16401,4198717,1129816,69,0,0,202,210,77,0,0,64,17,184,211,17664,0,202,51922,53837,19712,0,64,16401,4536,47315,4521984,202,51922,13292109,13782272,5046272,64,16401,4198840,1161427,69,0,0,202,9,33,0,0,64,17,130,0,17664,0,202,51721,2337,8448,0,64,16401,4482,33280,4521984,202,51721,13240609,598272,2162688,64,16401,4198786,1147392,69,0,0,202,214,201,0,0,64,17,180,87,17664,0,202,51926,54985,51456,0,64,16401,4532,46167,4521984,202,51926,13293257,14076160,13172736,64,16401,4198836,1160279,Email
69,0,0,202,100,43,0,0,64,17,39,0,17664,0,202,51812,25643,11008,0,64,16401,4391,9984,4521984,202,51812,13263915,6564608,2818048,64,16401,4198695,1124096,69,0,0,202,2,37,0,0,64,17,137,6,17664,0,202,51714,549,9472,0,64,16401,4489,35078,4521984,202,51714,13238821,140544,2424832,64,16401,4198793,1149190,69,0,0,202,218,14,0,0,64,17,177,28,17664,0,202,51930,55822,3584,0,64,16401,4529,45340,4521984,202,51930,13294094,14290432,917504,64,16401,4198833,1159452,69,0,0,202,68,182,0,0,64,17,70,117,17664,0,202,51780,17590,46592,0,64,16401,4422,18037,4521984,202,51780,13255862,4503040,11927552,64,16401,4198726,1132149,69,0,0,202,60,31,0,0,64,17,79,12,17664,0,202,51772,15391,7936,0,64,16401,4431,20236,4521984,202,51772,13253663,3940096,2031616,64,16401,4198735,1134348,Email
69,0,0,202,33,200,0,0,64,17,105,100,17664,0,202,51745,8648,51200,0,64,16401,4457,26980,4521984,202,51745,13246920,2213888,13107200,64,16401,4198761,1141092,69,0,0,202,74,42,0,0,64,17,65,2,17664,0,202,51786,18986,10752,0,64,16401,4417,16642,4521984,202,51786,13257258,4860416,2752512,64,16401,4198721,1130754,69,0,0,202,221,41,0,0,64,17,174,2,17664,0,202,51933,56617,10496,0,64,16401,4526,44546,4521984,202,51933,13294889,14493952,2686976,64,16401,4198830,1158658,69,0,0,202,210,180,0,0,64,17,184,119,17664,0,202,51922,53940,46080,0,64,16401,4536,47223,4521984,202,51922,13292212,13808640,11796480,64,16401,4198840,1161335,69,0,0,202,174,47,0,0,64,17,220,252,17664,0,202,51886,44591,12032,0,64,16401,4572,56572,4521984,202,51886,13282863,11415296,3080192,64,16401,4198876,1170684,Email
69,0,0,202,116,46,0,0,64,17,22,248,17664,0,202,51828,29742,11776,0,64,16401,4374,5880,4521984,202,51828,13268014,7613952,3014656,64,16401,4198678,1119992,69,0,0,202,239,115,0,0,64,17,155,178,17664,0,202,51951,61299,29440,0,64,16401,4507,39858,4521984,202,51951,13299571,15692544,7536640,64,16401,4198811,1153970,69,0,0,202,197,106,0,0,64,17,197,187,17664,0,202,51909,50538,27136,0,64,16401,4549,50619,4521984,202,51909,13288810,12937728,6946816,64,16401,4198853,1164731,69,0,0,202,63,149,0,0,64,17,75,145,17664,0,202,51775,16277,38144,0,64,16401,4427,19345,4521984,202,51775,13254549,4166912,9764864,64,16401,4198731,1133457,69,0,0,202,98,174,0,0,64,17,40,120,17664,0,202,51810,25262,44544,0,64,16401,4392,10360,4521984,202,51810,13263534,6467072,11403264,64,16401,4198696,1124472,Email
69,0,0,202,234,179,0,0,64,17,160,113,17664,0,202,51946,60083,45824,0,64,16401,4512,41073,4521984,202,51946,13298355,15381248,11730944,64,16401,4198816,1155185,69,0,0,202,12,165,0,0,64,17,126,128,17664,0,202,51724,3237,42240,0,64,16401,4478,32384,4521984,202,51724,13241509,828672,10813440,64,16401,4198782,1146496,69,0,0,202,213,19,0,0,64,17,182,17,17664,0,202,51925,54547,4864,0,64,16401,4534,46609,4521984,202,51925,13292819,13964032,1245184,64,16401,4198838,1160721,69,0,0,202,208,18,0,0,64,17,187,18,17664,0,202,51920,53266,4608,0,64,16401,4539,47890,4521984,202,51920,13291538,13636096,1179648,64,16401,4198843,1162002,69,0,0,202,200,120,0,0,64,17,194,172,17664,0,202,51912,51320,30720,0,64,16401,4546,49836,4521984,202,51912,13289592,13137920,7864320,64,16401,4198850,1163948,Email
69,0,0,202,165,221,0,0,64,17,229,69,17664,0,202,51877,42461,56576,0,64,16401,4581,58693,4521984,202,51877,13280733,10870016,14483456,64,16401,4198885,1172805,69,0,0,202,136,208,0,0,64,17,2,83,17664,0,202,51848,35024,53248,0,64,16401,4354,595,4521984,202,51848,13273296,8966144,13631488,64,16401,4198658,1114707,69,0,0,202,233,148,0,0,64,17,161,142,17664,0,202,51945,59796,37888,0,64,16401,4513,41358,4521984,202,51945,13298068,15307776,9699328,64,16401,4198817,1155470,69,0,0,202,133,191,0,0,64,17,5,100,17664,0,202,51845,34239,48896,0,64,16401,4357,1380,4521984,202,51845,13272511,8765184,12517376,64,16401,4198661,1115492,69,0,0,202,161,117,0,0,64,17,233,173,17664,0,202,51873,41333,29952,0,64,16401,4585,59821,4521984,202,51873,13279605,10581248,7667712,64,16401,4198889,1173933,Email
69,0,0,202,211,59,0,0,64,17,183,230,17664,0,202,51923,54075,15104,0,64,16401,4535,47078,4521984,202,51923,13292347,13843200,3866624,64,16401,4198839,1161190,69,0,0,202,70,154,0,0,64,17,68,136,17664,0,202,51782,18074,39424,0,64,16401,4420,17544,4521984,202,51782,13256346,4626944,10092544,64,16401,4198724,1131656,69,0,0,202,59,92,0,0,64,17,79,198,17664,0,202,51771,15196,23552,0,64,16401,4431,20422,4521984,202,51771,13253468,3890176,6029312,64,16401,4198735,1134534,69,0,0,202,62,30,0,0,64,17,77,4,17664,0,202,51774,15902,7680,0,64,16401,4429,19716,4521984,202,51774,13254174,4070912,1966080,64,16401,4198733,1133828,69,0,0,202,40,118,0,0,64,17,98,172,17664,0,202,51752,10358,30208,0,64,16401,4450,25260,4521984,202,51752,13248630,2651648,7733248,64,16401,4198754,1139372,Email
69,0,0,202,61,136,0,0,64,17,79,24,17664,0,202,51773,15752,34816,0,64,16401,4431,20248,4521984,202,51773,13254024,4032512,8912896,64,16401,4198735,1134360,69,0,0,202,96,138,0,0,64,17,44,22,17664,0,202,51808,24714,35328,0,64,16401,4396,11286,4521984,202,51808,13262986,6326784,9043968,64,16401,4198700,1125398,69,0,0,202,37,181,0,0,64,17,102,235,17664,0,202,51749,9653,46336,0,64,16401,4454,26347,4521984,202,51749,13247925,2471168,11862016,64,16401,4198758,1140459,69,0,0,202,180,22,0,0,64,17,216,137,17664,0,202,51892,46102,5632,0,64,16401,4568,55433,4521984,202,51892,13284374,11802112,1441792,64,16401,4198872,1169545,69,0,0,202,248,107,0,0,64,17,148,52,17664,0,202,51960,63595,27392,0,64,16401,4500,37940,4521984,202,51960,13301867,16280320,7012352,64,16401,4198804,1152052,Email
69,0,0,78,85,119,0,0,128,17,246,125,17664,0,78,20053,21879,30464,0,128,32785,4598,63101,4521984,78,20053,5133687,5601024,7798784,128,32785,8393206,1177213,69,0,0,78,85,120,0,0,128,17,246,124,17664,0,78,20053,21880,30720,0,128,32785,4598,63100,4521984,78,20053,5133688,5601280,7864320,128,32785,8393206,1177212,69,0,0,78,85,121,0,0,128,17,246,123,17664,0,78,20053,21881,30976,0,128,32785,4598,63099,4521984,78,20053,5133689,5601536,7929856,128,32785,8393206,1177211,69,0,0,78,85,122,0,0,128,17,246,122,17664,0,78,20053,21882,31232,0,128,32785,4598,63098,4521984,78,20053,5133690,5601792,7995392,128,32785,8393206,1177210,69,0,0,78,85,123,0,0,128,17,246,121,17664,0,78,20053,21883,31488,0,128,32785,4598,63097,4521984,78,20053,5133691,5602048,8060928,128,32785,8393206,1177209,Email
69,0,0,78,0,123,0,0,64,17,139,142,17664,0,78,19968,123,31488,0,64,16401,4491,35726,4521984,78,19968,5111931,31488,8060928,64,16401,4198795,1149838,69,0,0,78,0,147,0,0,64,17,139,118,17664,0,78,19968,147,37632,0,64,16401,4491,35702,4521984,78,19968,5111955,37632,9633792,64,16401,4198795,1149814,69,0,0,78,0,156,0,0,64,17,139,109,17664,0,78,19968,156,39936,0,64,16401,4491,35693,4521984,78,19968,5111964,39936,10223616,64,16401,4198795,1149805,69,0,0,78,2,233,0,0,64,17,137,32,17664,0,78,19970,745,59648,0,64,16401,4489,35104,4521984,78,19970,5112553,190720,15269888,64,16401,4198793,1149216,69,0,0,78,2,254,0,0,64,17,137,11,17664,0,78,19970,766,65024,0,64,16401,4489,35083,4521984,78,19970,5112574,196096,16646144,64,16401,4198793,1149195,Email
69,0,0,52,104,143,64,0,128,6,171,164,17664,0,52,13416,26767,36672,16384,128,32774,1707,43940,4521984,52,13416,3434639,6852416,9388032,4194432,32774,8390315,437156,69,0,0,40,104,144,64,0,128,6,171,175,17664,0,40,10344,26768,36928,16384,128,32774,1707,43951,4521984,40,10344,2648208,6852672,9453568,4194432,32774,8390315,437167,69,0,0,222,104,145,64,0,128,6,170,248,17664,0,222,56936,26769,37184,16384,128,32774,1706,43768,4521984,222,56936,14575761,6852928,9519104,4194432,32774,8390314,436984,69,0,0,40,104,146,64,0,128,6,171,173,17664,0,40,10344,26770,37440,16384,128,32774,1707,43949,4521984,40,10344,2648210,6853184,9584640,4194432,32774,8390315,437165,69,0,0,166,104,147,64,0,128,6,171,46,17664,0,166,42600,26771,37696,16384,128,32774,1707,43822,4521984,166,42600,10905747,6853440,9650176,4194432,32774,8390315,437038,Email
69,0,0,52,153,209,0,0,44,6,14,99,17664,0,52,13465,39377,53504,0,44,11270,1550,3683,4521984,52,13465,3447249,10080512,13697024,44,11270,2885134,396899,69,0,0,40,153,231,0,0,44,6,14,89,17664,0,40,10393,39399,59136,0,44,11270,1550,3673,4521984,40,10393,2660839,10086144,15138816,44,11270,2885134,396889,69,0,5,110,153,233,0,0,44,6,9,17,17664,5,1390,28313,39401,59648,0,44,11270,1545,2321,4521989,1390,355993,7248361,10086656,15269888,44,11270,2885129,395537,69,0,5,110,153,234,0,0,44,6,9,16,17664,5,1390,28313,39402,59904,0,44,11270,1545,2320,4521989,1390,355993,7248362,10086912,15335424,44,11270,2885129,395536,69,0,3,75,153,235,0,0,44,6,11,50,17664,3,843,19353,39403,60160,0,44,11270,1547,2866,4521987,843,215961,4954603,10087168,15400960,44,11270,2885131,396082,Email
69,0,0,132,102,86,0,0,128,17,93,51,17664,0,132,33894,26198,22016,0,128,32785,4445,23859,4521984,132,33894,8676950,6706688,5636096,128,32785,8393053,1137971,69,0,0,132,102,87,0,0,128,17,93,50,17664,0,132,33894,26199,22272,0,128,32785,4445,23858,4521984,132,33894,8676951,6706944,5701632,128,32785,8393053,1137970,69,0,0,132,102,88,0,0,128,17,93,49,17664,0,132,33894,26200,22528,0,128,32785,4445,23857,4521984,132,33894,8676952,6707200,5767168,128,32785,8393053,1137969,69,0,0,132,102,89,0,0,128,17,93,48,17664,0,132,33894,26201,22784,0,128,32785,4445,23856,4521984,132,33894,8676953,6707456,5832704,128,32785,8393053,1137968,69,0,0,132,102,90,0,0,128,17,93,47,17664,0,132,33894,26202,23040,0,128,32785,4445,23855,4521984,132,33894,8676954,6707712,5898240,128,32785,8393053,1137967,Email
69,0,0,132,85,128,0,0,128,17,246,62,17664,0,132,33877,21888,32768,0,128,32785,4598,63038,4521984,132,33877,8672640,5603328,8388608,128,32785,8393206,1177150,69,0,0,132,85,132,0,0,128,17,246,58,17664,0,132,33877,21892,33792,0,128,32785,4598,63034,4521984,132,33877,8672644,5604352,8650752,128,32785,8393206,1177146,69,0,0,132,85,136,0,0,128,17,246,54,17664,0,132,33877,21896,34816,0,128,32785,4598,63030,4521984,132,33877,8672648,5605376,8912896,128,32785,8393206,1177142,69,0,0,132,85,146,0,0,128,17,246,44,17664,0,132,33877,21906,37376,0,128,32785,4598,63020,4521984,132,33877,8672658,5607936,9568256,128,32785,8393206,1177132,69,0,0,132,85,167,0,0,128,17,246,23,17664,0,132,33877,21927,42752,0,128,32785,4598,62999,4521984,132,33877,8672679,5613312,10944512,128,32785,8393206,1177111,Email
69,0,1,2,174,158,64,0,64,17,22,236,17664,1,258,686,44702,40512,16384,64,16401,4374,5868,4521985,258,66222,175774,11443776,10371072,4194368,16401,4198678,1119980,69,0,1,2,203,83,64,0,64,17,250,54,17664,1,258,715,52051,21312,16384,64,16401,4602,64054,4521985,258,66251,183123,13325120,5455872,4194368,16401,4198906,1178166,69,0,1,2,209,19,64,0,64,17,244,118,17664,1,258,721,53523,4928,16384,64,16401,4596,62582,4521985,258,66257,184595,13701952,1261568,4194368,16401,4198900,1176694,69,0,1,2,223,42,64,0,64,17,230,95,17664,1,258,735,57130,10816,16384,64,16401,4582,58975,4521985,258,66271,188202,14625344,2768896,4194368,16401,4198886,1173087,69,0,1,2,244,125,64,0,64,17,209,12,17664,1,258,756,62589,32064,16384,64,16401,4561,53516,4521985,258,66292,193661,16022848,8208384,4194368,16401,4198865,1167628,Email
